X,Y,Spell,mask
-11.5,26,-5,-1
-11.5,26.5,-5,-1
-11.5,27,-5,-1
-11.5,27.5,-5,-1
-11.5,28,-5,-1
-11.5,28.5,-5,-1
-11.5,29,-5,-1
-11.5,29.5,-5,-1
-11.5,3,1,1
-11.5,3.5,1,1
-11.5,30,-5,-1
-11.5,30.5,-5,-1
-11.5,31,-5,-1
-11.5,31.5,-5,-1
-11.5,32,-5,-1
-11.5,32.5,-5,-1
-11.5,33,-5,-1
-11.5,33.5,-5,-1
-11.5,34,-5,-1
-11.5,34.5,-5,-1
-11.5,35,-5,-1
-11.5,35.5,-5,-1
-11.5,36,-5,-1
-11.5,36.5,-5,-1
-11.5,37,-5,-1
-11.5,37.5,-5,-1
-11.5,38,-5,-1
-11.5,38.5,-5,-1
-11.5,39,-5,-1
-11.5,39.5,-5,-1
-11.5,4,1,1
-11.5,4.5,1,1
-11.5,40,-5,-1
-11.5,5,1,1
-11.5,5.5,1,1
-11.5,6,1,1
-11.5,6.5,1,1
-11.5,7,1,1
-11.5,7.5,1,1
-11.5,8,0,1
-11.5,8.5,0,1
-11.5,9,0,1
-11.5,9.5,0,1
-12,-0.5,-5,-1
-12,-1,-5,-1
-12,-1.5,-5,-1
-12,-10,-5,-1
-12,-10.5,-5,-1
-12,-11,-5,-1
-12,-11.5,-5,-1
-12,-12,-5,-1
-12,-12.5,-5,-1
-12,-13,-5,-1
-12,-13.5,-5,-1
-12,-14,-5,-1
-12,-14.5,-5,-1
-12,-15,-5,-1
-12,-15.5,-5,-1
-12,-16,-5,-1
-12,-16.5,-5,-1
-12,-17,-5,-1
-12,-17.5,-5,-1
-12,-18,-5,-1
-12,-18.5,-5,-1
-12,-19,-5,-1
-12,-19.5,-5,-1
-12,-2,-5,-1
-12,-2.5,-5,-1
-12,-20,-5,-1
-12,-20.5,-5,-1
-12,-21,-5,-1
-12,-21.5,-5,-1
-12,-22,-5,-1
-12,-22.5,-5,-1
-12,-23,-5,-1
-12,-23.5,-5,-1
-12,-24,-5,-1
-12,-24.5,-5,-1
-12,-25,-5,-1
-12,-25.5,-5,-1
-12,-26,-5,-1
-12,-26.5,1,1
-12,-27,1,1
-12,-27.5,1,1
-12,-28,1,1
-12,-28.5,1,1
-12,-29,1,1
-12,-29.5,1,1
-12,-3,-5,-1
-12,-3.5,-5,-1
-12,-30,1,1
-12,-30.5,1,1
-12,-31,1,1
-12,-31.5,1,1
-12,-32,1,1
-12,-32.5,1,1
-12,-33,1,1
-12,-33.5,1,1
-12,-34,1,1
-12,-34.5,1,1
-12,-35,1,1
-12,-35.5,1,1
-12,-36,1,1
-12,-36.5,1,1
-12,-37,1,1
-12,-37.5,1,1
-12,-38,1,1
-12,-38.5,1,1
-12,-39,1,1
-12,-39.5,1,1
-12,-4,-5,-1
-12,-4.5,-5,-1
-12,-40,1,1
-12,-5,-5,-1
-12,-5.5,-5,-1
-12,-6,-5,-1
-12,-6.5,-5,-1
-12,-7,-5,-1
-12,-7.5,-5,-1
-12,-8,-5,-1
-12,-8.5,-5,-1
-12,-9,-5,-1
-12,-9.5,-5,-1
-12,0,-5,-1
-12,0.5,-5,-1
-12,1,-5,-1
-12,1.5,1,1
-12,10,0,1
-12,10.5,0,1
-12,11,0,1
-12,11.5,0,1
-12,12,0,1
-12,12.5,0,1
-12,13,0,1
-12,13.5,0,1
-12,14,0,1
-12,14.5,0,1
-12,15,0,1
-12,15.5,0,1
-12,16,0,1
-12,16.5,0,1
-12,17,0,1
-12,17.5,0,1
-12,18,0,1
-12,18.5,2,1
-12,19,-5,-1
-12,19.5,-5,-1
-12,2,1,1
-12,2.5,1,1
-12,20,-5,-1
-12,20.5,-5,-1
-12,21,-5,-1
-12,21.5,-5,-1
-12,22,-5,-1
-12,22.5,-5,-1
-12,23,-5,-1
-12,23.5,-5,-1
-12,24,-5,-1
-12,24.5,-5,-1
-12,25,-5,-1
-12,25.5,-5,-1
-12,26,-5,-1
-12,26.5,-5,-1
-12,27,-5,-1
-12,27.5,-5,-1
-12,28,-5,-1
-12,28.5,-5,-1
-12,29,-5,-1
-12,29.5,-5,-1
-12,3,1,1
-12,3.5,1,1
-12,30,-5,-1
-12,30.5,-5,-1
-12,31,-5,-1
-12,31.5,-5,-1
-12,32,-5,-1
-12,32.5,-5,-1
-12,33,-5,-1
-12,33.5,-5,-1
-12,34,-5,-1
-12,34.5,-5,-1
-12,35,-5,-1
-12,35.5,-5,-1
-12,36,-5,-1
-12,36.5,-5,-1
-12,37,-5,-1
-12,37.5,-5,-1
-12,38,-5,-1
-12,38.5,-5,-1
-12,39,-5,-1
-12,39.5,-5,-1
-12,4,1,1
-12,4.5,1,1
-12,40,-5,-1
-12,5,1,1
-12,5.5,1,1
-12,6,1,1
-12,6.5,1,1
-12,7,1,1
-12,7.5,1,1
-12,8,0,1
-12,8.5,0,1
-12,9,0,1
-12,9.5,0,1
-12.5,-0.5,-5,-1
-12.5,-1,-5,-1
-12.5,-1.5,-5,-1
-12.5,-10,-5,-1
-12.5,-10.5,-5,-1
-12.5,-11,-5,-1
-12.5,-11.5,-5,-1
-12.5,-12,-5,-1
-12.5,-12.5,-5,-1
-12.5,-13,-5,-1
-12.5,-13.5,-5,-1
-12.5,-14,-5,-1
-12.5,-14.5,-5,-1
-12.5,-15,-5,-1
-12.5,-15.5,-5,-1
-12.5,-16,-5,-1
-12.5,-16.5,-5,-1
-12.5,-17,-5,-1
-12.5,-17.5,-5,-1
-12.5,-18,-5,-1
-12.5,-18.5,-5,-1
-12.5,-19,-5,-1
-12.5,-19.5,-5,-1
-12.5,-2,-5,-1
-12.5,-2.5,-5,-1
-12.5,-20,-5,-1
-12.5,-20.5,-5,-1
-12.5,-21,-5,-1
-12.5,-21.5,-5,-1
-12.5,-22,-5,-1
-12.5,-22.5,-5,-1
-12.5,-23,-5,-1
-12.5,-23.5,-5,-1
-12.5,-24,-5,-1
-12.5,-24.5,-5,-1
-12.5,-25,-5,-1
-12.5,-25.5,-5,-1
-12.5,-26,-5,-1
-12.5,-26.5,1,1
-12.5,-27,1,1
-12.5,-27.5,1,1
-12.5,-28,1,1
-12.5,-28.5,1,1
-12.5,-29,1,1
-12.5,-29.5,1,1
-12.5,-3,-5,-1
-12.5,-3.5,-5,-1
-12.5,-30,1,1
-12.5,-30.5,1,1
-12.5,-31,1,1
-12.5,-31.5,1,1
-12.5,-32,1,1
-12.5,-32.5,1,1
-12.5,-33,1,1
-12.5,-33.5,1,1
-12.5,-34,1,1
-12.5,-34.5,1,1
-12.5,-35,1,1
-12.5,-35.5,1,1
-12.5,-36,1,1
-12.5,-36.5,1,1
-12.5,-37,1,1
-12.5,-37.5,1,1
-12.5,-38,1,1
-12.5,-38.5,1,1
-12.5,-39,1,1
-12.5,-39.5,1,1
-12.5,-4,-5,-1
-12.5,-4.5,-5,-1
-12.5,-40,1,1
-12.5,-5,-5,-1
-12.5,-5.5,-5,-1
-12.5,-6,-5,-1
-12.5,-6.5,-5,-1
-12.5,-7,-5,-1
-12.5,-7.5,-5,-1
-12.5,-8,-5,-1
-12.5,-8.5,-5,-1
-12.5,-9,-5,-1
-12.5,-9.5,-5,-1
-12.5,0,-5,-1
-12.5,0.5,-5,-1
-12.5,1,-5,-1
-12.5,1.5,1,1
-12.5,10,0,1
-12.5,10.5,0,1
-12.5,11,0,1
-12.5,11.5,0,1
-12.5,12,0,1
-12.5,12.5,0,1
-12.5,13,0,1
-12.5,13.5,0,1
-12.5,14,0,1
-12.5,14.5,0,1
-12.5,15,0,1
-12.5,15.5,0,1
-12.5,16,0,1
-12.5,16.5,0,1
-12.5,17,0,1
-12.5,17.5,0,1
-12.5,18,0,1
-12.5,18.5,1,1
-12.5,19,-5,-1
-12.5,19.5,-5,-1
-12.5,2,1,1
-12.5,2.5,1,1
-12.5,20,-5,-1
-12.5,20.5,-5,-1
-12.5,21,-5,-1
-12.5,21.5,-5,-1
-12.5,22,-5,-1
-12.5,22.5,-5,-1
-12.5,23,-5,-1
-12.5,23.5,-5,-1
-12.5,24,-5,-1
-12.5,24.5,-5,-1
-12.5,25,-5,-1
-12.5,25.5,-5,-1
-12.5,26,-5,-1
-12.5,26.5,-5,-1
-12.5,27,-5,-1
-12.5,27.5,-5,-1
-12.5,28,-5,-1
-12.5,28.5,-5,-1
-12.5,29,-5,-1
-12.5,29.5,-5,-1
-12.5,3,1,1
-12.5,3.5,1,1
-12.5,30,-5,-1
-12.5,30.5,-5,-1
-12.5,31,-5,-1
-12.5,31.5,-5,-1
-12.5,32,-5,-1
-12.5,32.5,-5,-1
-12.5,33,-5,-1
-12.5,33.5,-5,-1
-12.5,34,-5,-1
-12.5,34.5,-5,-1
-12.5,35,-5,-1
-12.5,35.5,-5,-1
-12.5,36,-5,-1
-12.5,36.5,-5,-1
-12.5,37,-5,-1
-12.5,37.5,-5,-1
-12.5,38,-5,-1
-12.5,38.5,-5,-1
-12.5,39,-5,-1
-12.5,39.5,-5,-1
-12.5,4,1,1
-12.5,4.5,1,1
-12.5,40,-5,-1
-12.5,5,1,1
-12.5,5.5,1,1
-12.5,6,1,1
-12.5,6.5,1,1
-12.5,7,0,1
-12.5,7.5,0,1
-12.5,8,0,1
-12.5,8.5,0,1
-12.5,9,0,1
-12.5,9.5,0,1
-13,-0.5,-5,-1
-13,-1,-5,-1
-13,-1.5,-5,-1
-13,-10,-5,-1
-13,-10.5,-5,-1
-13,-11,-5,-1
-13,-11.5,-5,-1
-13,-12,-5,-1
-13,-12.5,-5,-1
-13,-13,-5,-1
-13,-13.5,-5,-1
-13,-14,-5,-1
-13,-14.5,-5,-1
-13,-15,-5,-1
-13,-15.5,-5,-1
-13,-16,-5,-1
-13,-16.5,-5,-1
-13,-17,-5,-1
-13,-17.5,-5,-1
-13,-18,-5,-1
-13,-18.5,-5,-1
-13,-19,-5,-1
-13,-19.5,-5,-1
-13,-2,-5,-1
-13,-2.5,-5,-1
-13,-20,-5,-1
-13,-20.5,-5,-1
-13,-21,-5,-1
-13,-21.5,-5,-1
-13,-22,-5,-1
-13,-22.5,-5,-1
-13,-23,-5,-1
-13,-23.5,-5,-1
-13,-24,-5,-1
-13,-24.5,-5,-1
-13,-25,-5,-1
-13,-25.5,-5,-1
-13,-26,1,1
-13,-26.5,1,1
-13,-27,1,1
-13,-27.5,1,1
-13,-28,1,1
-13,-28.5,1,1
-13,-29,1,1
-13,-29.5,1,1
-13,-3,-5,-1
-13,-3.5,-5,-1
-13,-30,1,1
-13,-30.5,1,1
-13,-31,1,1
-13,-31.5,1,1
-13,-32,1,1
-13,-32.5,1,1
-13,-33,1,1
-13,-33.5,1,1
-13,-34,1,1
-13,-34.5,1,1
-13,-35,1,1
-13,-35.5,1,1
-13,-36,1,1
-13,-36.5,1,1
-13,-37,1,1
-13,-37.5,1,1
-13,-38,1,1
-13,-38.5,1,1
-13,-39,1,1
-13,-39.5,1,1
-13,-4,-5,-1
-13,-4.5,-5,-1
-13,-40,1,1
-13,-5,-5,-1
-13,-5.5,-5,-1
-13,-6,-5,-1
-13,-6.5,-5,-1
-13,-7,-5,-1
-13,-7.5,-5,-1
-13,-8,-5,-1
-13,-8.5,-5,-1
-13,-9,-5,-1
-13,-9.5,-5,-1
-13,0,-5,-1
-13,0.5,-5,-1
-13,1,-5,-1
-13,1.5,-5,-1
-13,10,0,1
-13,10.5,0,1
-13,11,0,1
-13,11.5,0,1
-13,12,0,1
-13,12.5,0,1
-13,13,0,1
-13,13.5,0,1
-13,14,0,1
-13,14.5,0,1
-13,15,0,1
-13,15.5,0,1
-13,16,0,1
-13,16.5,0,1
-13,17,0,1
-13,17.5,0,1
-13,18,0,1
-13,18.5,2,1
-13,19,-5,-1
-13,19.5,-5,-1
-13,2,1,1
-13,2.5,1,1
-13,20,-5,-1
-13,20.5,-5,-1
-13,21,-5,-1
-13,21.5,-5,-1
-13,22,-5,-1
-13,22.5,-5,-1
-13,23,-5,-1
-13,23.5,-5,-1
-13,24,-5,-1
-13,24.5,-5,-1
-13,25,-5,-1
-13,25.5,-5,-1
-13,26,-5,-1
-13,26.5,-5,-1
-13,27,-5,-1
-13,27.5,-5,-1
-13,28,-5,-1
-13,28.5,-5,-1
-13,29,-5,-1
-13,29.5,-5,-1
-13,3,1,1
-13,3.5,1,1
-13,30,-5,-1
-13,30.5,-5,-1
-13,31,-5,-1
-13,31.5,-5,-1
-13,32,-5,-1
-13,32.5,-5,-1
-13,33,-5,-1
-13,33.5,-5,-1
-13,34,-5,-1
-13,34.5,-5,-1
-13,35,-5,-1
-13,35.5,-5,-1
-13,36,-5,-1
-13,36.5,-5,-1
-13,37,-5,-1
-13,37.5,-5,-1
-13,38,-5,-1
-13,38.5,-5,-1
-13,39,-5,-1
-13,39.5,-5,-1
-13,4,1,1
-13,4.5,1,1
-13,40,-5,-1
-13,5,1,1
-13,5.5,1,1
-13,6,1,1
-13,6.5,1,1
-13,7,0,1
-13,7.5,0,1
-13,8,0,1
-13,8.5,0,1
-13,9,0,1
-13,9.5,0,1
-13.5,-0.5,-5,-1
-13.5,-1,-5,-1
-13.5,-1.5,-5,-1
-13.5,-10,-5,-1
-13.5,-10.5,-5,-1
-13.5,-11,-5,-1
-13.5,-11.5,-5,-1
-13.5,-12,-5,-1
-13.5,-12.5,-5,-1
-13.5,-13,-5,-1
-13.5,-13.5,-5,-1
-13.5,-14,-5,-1
-13.5,-14.5,-5,-1
-13.5,-15,-5,-1
-13.5,-15.5,-5,-1
-13.5,-16,-5,-1
-13.5,-16.5,-5,-1
-13.5,-17,-5,-1
-13.5,-17.5,-5,-1
-13.5,-18,-5,-1
-13.5,-18.5,-5,-1
-13.5,-19,-5,-1
-13.5,-19.5,-5,-1
-13.5,-2,-5,-1
-13.5,-2.5,-5,-1
-13.5,-20,-5,-1
-13.5,-20.5,-5,-1
-13.5,-21,-5,-1
-13.5,-21.5,-5,-1
-13.5,-22,-5,-1
-13.5,-22.5,-5,-1
-13.5,-23,-5,-1
-13.5,-23.5,-5,-1
-13.5,-24,-5,-1
-13.5,-24.5,-5,-1
-13.5,-25,-5,-1
-13.5,-25.5,1,1
-13.5,-26,1,1
-13.5,-26.5,1,1
-13.5,-27,1,1
-13.5,-27.5,1,1
-13.5,-28,1,1
-13.5,-28.5,1,1
-13.5,-29,1,1
-13.5,-29.5,1,1
-13.5,-3,-5,-1
-13.5,-3.5,-5,-1
-13.5,-30,1,1
-13.5,-30.5,1,1
-13.5,-31,1,1
-13.5,-31.5,1,1
-13.5,-32,1,1
-13.5,-32.5,1,1
-13.5,-33,1,1
-13.5,-33.5,1,1
-13.5,-34,1,1
-13.5,-34.5,1,1
-13.5,-35,1,1
-13.5,-35.5,1,1
-13.5,-36,1,1
-13.5,-36.5,1,1
-13.5,-37,1,1
-13.5,-37.5,1,1
-13.5,-38,1,1
-13.5,-38.5,1,1
-13.5,-39,1,1
-13.5,-39.5,1,1
-13.5,-4,-5,-1
-13.5,-4.5,-5,-1
-13.5,-40,1,1
-13.5,-5,-5,-1
-13.5,-5.5,-5,-1
-13.5,-6,-5,-1
-13.5,-6.5,-5,-1
-13.5,-7,-5,-1
-13.5,-7.5,-5,-1
-13.5,-8,-5,-1
-13.5,-8.5,-5,-1
-13.5,-9,-5,-1
-13.5,-9.5,-5,-1
-13.5,0,-5,-1
-13.5,0.5,-5,-1
-13.5,1,-5,-1
-13.5,1.5,-5,-1
-13.5,10,0,1
-13.5,10.5,0,1
-13.5,11,0,1
-13.5,11.5,0,1
-13.5,12,0,1
-13.5,12.5,0,1
-13.5,13,0,1
-13.5,13.5,0,1
-13.5,14,0,1
-13.5,14.5,0,1
-13.5,15,0,1
-13.5,15.5,0,1
-13.5,16,0,1
-13.5,16.5,0,1
-13.5,17,0,1
-13.5,17.5,0,1
-13.5,18,1,1
-13.5,18.5,2,1
-13.5,19,-5,-1
-13.5,19.5,-5,-1
-13.5,2,1,1
-13.5,2.5,1,1
-13.5,20,-5,-1
-13.5,20.5,-5,-1
-13.5,21,-5,-1
-13.5,21.5,-5,-1
-13.5,22,-5,-1
-13.5,22.5,-5,-1
-13.5,23,-5,-1
-13.5,23.5,-5,-1
-13.5,24,-5,-1
-13.5,24.5,-5,-1
-13.5,25,-5,-1
-13.5,25.5,-5,-1
-13.5,26,-5,-1
-13.5,26.5,-5,-1
-13.5,27,-5,-1
-13.5,27.5,-5,-1
-13.5,28,-5,-1
-13.5,28.5,-5,-1
-13.5,29,-5,-1
-13.5,29.5,-5,-1
-13.5,3,1,1
-13.5,3.5,1,1
-13.5,30,-5,-1
-13.5,30.5,-5,-1
-13.5,31,-5,-1
-13.5,31.5,-5,-1
-13.5,32,-5,-1
-13.5,32.5,-5,-1
-13.5,33,-5,-1
-13.5,33.5,-5,-1
-13.5,34,-5,-1
-13.5,34.5,-5,-1
-13.5,35,-5,-1
-13.5,35.5,-5,-1
-13.5,36,-5,-1
-13.5,36.5,-5,-1
-13.5,37,-5,-1
-13.5,37.5,-5,-1
-13.5,38,-5,-1
-13.5,38.5,-5,-1
-13.5,39,-5,-1
-13.5,39.5,-5,-1
-13.5,4,1,1
-13.5,4.5,1,1
-13.5,40,-5,-1
-13.5,5,1,1
-13.5,5.5,1,1
-13.5,6,1,1
-13.5,6.5,1,1
-13.5,7,1,1
-13.5,7.5,1,1
-13.5,8,0,1
-13.5,8.5,0,1
-13.5,9,0,1
-13.5,9.5,0,1
-14,-0.5,-5,-1
-14,-1,-5,-1
-14,-1.5,-5,-1
-14,-10,-5,-1
-14,-10.5,-5,-1
-14,-11,-5,-1
-14,-11.5,-5,-1
-14,-12,-5,-1
-14,-12.5,-5,-1
-14,-13,-5,-1
-14,-13.5,-5,-1
-14,-14,-5,-1
-14,-14.5,-5,-1
-14,-15,-5,-1
-14,-15.5,-5,-1
-14,-16,-5,-1
-14,-16.5,-5,-1
-14,-17,-5,-1
-14,-17.5,-5,-1
-14,-18,-5,-1
-14,-18.5,-5,-1
-14,-19,-5,-1
-14,-19.5,-5,-1
-14,-2,-5,-1
-14,-2.5,-5,-1
-14,-20,-5,-1
-14,-20.5,-5,-1
-14,-21,-5,-1
-14,-21.5,-5,-1
-14,-22,-5,-1
-14,-22.5,-5,-1
-14,-23,-5,-1
-14,-23.5,-5,-1
-14,-24,-5,-1
-14,-24.5,-5,-1
-14,-25,-5,-1
-14,-25.5,1,1
-14,-26,1,1
-14,-26.5,1,1
-14,-27,1,1
-14,-27.5,1,1
-14,-28,1,1
-14,-28.5,1,1
-14,-29,1,1
-14,-29.5,1,1
-14,-3,-5,-1
-14,-3.5,-5,-1
-14,-30,1,1
-14,-30.5,1,1
-14,-31,1,1
-14,-31.5,1,1
-14,-32,1,1
-14,-32.5,1,1
-14,-33,1,1
-14,-33.5,1,1
-14,-34,1,1
-14,-34.5,1,1
-14,-35,1,1
-14,-35.5,1,1
-14,-36,1,1
-14,-36.5,1,1
-14,-37,1,1
-14,-37.5,1,1
-14,-38,1,1
-14,-38.5,1,1
-14,-39,1,1
-14,-39.5,1,1
-14,-4,-5,-1
-14,-4.5,-5,-1
-14,-40,1,1
-14,-5,-5,-1
-14,-5.5,-5,-1
-14,-6,-5,-1
-14,-6.5,-5,-1
-14,-7,-5,-1
-14,-7.5,-5,-1
-14,-8,-5,-1
-14,-8.5,-5,-1
-14,-9,-5,-1
-14,-9.5,-5,-1
-14,0,-5,-1
-14,0.5,-5,-1
-14,1,-5,-1
-14,1.5,-5,-1
-14,10,0,1
-14,10.5,0,1
-14,11,0,1
-14,11.5,0,1
-14,12,0,1
-14,12.5,0,1
-14,13,0,1
-14,13.5,0,1
-14,14,0,1
-14,14.5,0,1
-14,15,0,1
-14,15.5,0,1
-14,16,0,1
-14,16.5,0,1
-14,17,1,1
-14,17.5,1,1
-14,18,1,1
-14,18.5,1,1
-14,19,-5,-1
-14,19.5,-5,-1
-14,2,1,1
-14,2.5,1,1
-14,20,-5,-1
-14,20.5,-5,-1
-14,21,-5,-1
-14,21.5,-5,-1
-14,22,-5,-1
-14,22.5,-5,-1
-14,23,-5,-1
-14,23.5,-5,-1
-14,24,-5,-1
-14,24.5,-5,-1
-14,25,-5,-1
-14,25.5,-5,-1
-14,26,-5,-1
-14,26.5,-5,-1
-14,27,-5,-1
-14,27.5,-5,-1
-14,28,-5,-1
-14,28.5,-5,-1
-14,29,-5,-1
-14,29.5,-5,-1
-14,3,1,1
-14,3.5,1,1
-14,30,-5,-1
-14,30.5,-5,-1
-14,31,-5,-1
-14,31.5,-5,-1
-14,32,-5,-1
-14,32.5,-5,-1
-14,33,-5,-1
-14,33.5,-5,-1
-14,34,-5,-1
-14,34.5,-5,-1
-14,35,-5,-1
-14,35.5,-5,-1
-14,36,-5,-1
-14,36.5,-5,-1
-14,37,-5,-1
-14,37.5,-5,-1
-14,38,-5,-1
-14,38.5,-5,-1
-14,39,-5,-1
-14,39.5,-5,-1
-14,4,1,1
-14,4.5,1,1
-14,40,-5,-1
-14,5,1,1
-14,5.5,1,1
-14,6,1,1
-14,6.5,1,1
-14,7,1,1
-14,7.5,1,1
-14,8,1,1
-14,8.5,1,1
-14,9,1,1
-14,9.5,0,1
-14.5,-0.5,-5,-1
-14.5,-1,-5,-1
-14.5,-1.5,-5,-1
-14.5,-10,-5,-1
-14.5,-10.5,-5,-1
-14.5,-11,-5,-1
-14.5,-11.5,-5,-1
-14.5,-12,-5,-1
-14.5,-12.5,-5,-1
-14.5,-13,-5,-1
-14.5,-13.5,-5,-1
-14.5,-14,-5,-1
-14.5,-14.5,-5,-1
-14.5,-15,-5,-1
-14.5,-15.5,-5,-1
-14.5,-16,-5,-1
-14.5,-16.5,-5,-1
-14.5,-17,-5,-1
-14.5,-17.5,-5,-1
-14.5,-18,-5,-1
-14.5,-18.5,-5,-1
-14.5,-19,-5,-1
-14.5,-19.5,-5,-1
-14.5,-2,-5,-1
-14.5,-2.5,-5,-1
-14.5,-20,-5,-1
-14.5,-20.5,-5,-1
-14.5,-21,-5,-1
-14.5,-21.5,-5,-1
-14.5,-22,-5,-1
-14.5,-22.5,-5,-1
-14.5,-23,-5,-1
-14.5,-23.5,-5,-1
-14.5,-24,-5,-1
-14.5,-24.5,-5,-1
-14.5,-25,-5,-1
-14.5,-25.5,1,1
-14.5,-26,1,1
-14.5,-26.5,1,1
-14.5,-27,1,1
-14.5,-27.5,1,1
-14.5,-28,1,1
-14.5,-28.5,1,1
-14.5,-29,1,1
-14.5,-29.5,1,1
-14.5,-3,-5,-1
-14.5,-3.5,-5,-1
-14.5,-30,1,1
-14.5,-30.5,1,1
-14.5,-31,1,1
-14.5,-31.5,1,1
-14.5,-32,1,1
-14.5,-32.5,1,1
-14.5,-33,1,1
-14.5,-33.5,1,1
-14.5,-34,1,1
-14.5,-34.5,1,1
-14.5,-35,1,1
-14.5,-35.5,1,1
-14.5,-36,1,1
-14.5,-36.5,1,1
-14.5,-37,1,1
-14.5,-37.5,1,1
-14.5,-38,1,1
-14.5,-38.5,1,1
-14.5,-39,1,1
-14.5,-39.5,1,1
-14.5,-4,-5,-1
-14.5,-4.5,-5,-1
-14.5,-40,1,1
-14.5,-5,-5,-1
-14.5,-5.5,-5,-1
-14.5,-6,-5,-1
-14.5,-6.5,-5,-1
-14.5,-7,-5,-1
-14.5,-7.5,-5,-1
-14.5,-8,-5,-1
-14.5,-8.5,-5,-1
-14.5,-9,-5,-1
-14.5,-9.5,-5,-1
-14.5,0,-5,-1
-14.5,0.5,-5,-1
-14.5,1,-5,-1
-14.5,1.5,-5,-1
-14.5,10,0,1
-14.5,10.5,0,1
-14.5,11,0,1
-14.5,11.5,0,1
-14.5,12,0,1
-14.5,12.5,0,1
-14.5,13,0,1
-14.5,13.5,0,1
-14.5,14,0,1
-14.5,14.5,0,1
-14.5,15,0,1
-14.5,15.5,0,1
-14.5,16,0,1
-14.5,16.5,1,1
-14.5,17,1,1
-14.5,17.5,1,1
-14.5,18,1,1
-14.5,18.5,1,1
-14.5,19,-5,-1
-14.5,19.5,-5,-1
-14.5,2,-5,-1
-14.5,2.5,1,1
-14.5,20,-5,-1
-14.5,20.5,-5,-1
-14.5,21,-5,-1
-14.5,21.5,-5,-1
-14.5,22,-5,-1
-14.5,22.5,-5,-1
-14.5,23,-5,-1
-14.5,23.5,-5,-1
-14.5,24,-5,-1
-14.5,24.5,-5,-1
-14.5,25,-5,-1
-14.5,25.5,-5,-1
-14.5,26,-5,-1
-14.5,26.5,-5,-1
-14.5,27,-5,-1
-14.5,27.5,-5,-1
-14.5,28,-5,-1
-14.5,28.5,-5,-1
-14.5,29,-5,-1
-14.5,29.5,-5,-1
-14.5,3,1,1
-14.5,3.5,1,1
-14.5,30,-5,-1
-14.5,30.5,-5,-1
-14.5,31,-5,-1
-14.5,31.5,-5,-1
-14.5,32,-5,-1
-14.5,32.5,-5,-1
-14.5,33,-5,-1
-14.5,33.5,-5,-1
-14.5,34,-5,-1
-14.5,34.5,-5,-1
-14.5,35,-5,-1
-14.5,35.5,-5,-1
-14.5,36,-5,-1
-14.5,36.5,-5,-1
-14.5,37,-5,-1
-14.5,37.5,-5,-1
-14.5,38,-5,-1
-14.5,38.5,-5,-1
-14.5,39,-5,-1
-14.5,39.5,-5,-1
-14.5,4,1,1
-14.5,4.5,1,1
-14.5,40,-5,-1
-14.5,5,1,1
-14.5,5.5,1,1
-14.5,6,1,1
-14.5,6.5,1,1
-14.5,7,1,1
-14.5,7.5,1,1
-14.5,8,1,1
-14.5,8.5,1,1
-14.5,9,1,1
-14.5,9.5,1,1
-15,-0.5,-5,-1
-15,-1,-5,-1
-15,-1.5,-5,-1
-15,-10,-5,-1
-15,-10.5,-5,-1
-15,-11,-5,-1
-15,-11.5,-5,-1
-15,-12,-5,-1
-15,-12.5,-5,-1
-15,-13,-5,-1
-15,-13.5,-5,-1
-15,-14,-5,-1
-15,-14.5,-5,-1
-15,-15,-5,-1
-15,-15.5,-5,-1
-15,-16,-5,-1
-15,-16.5,-5,-1
-15,-17,-5,-1
-15,-17.5,-5,-1
-15,-18,-5,-1
-15,-18.5,-5,-1
-15,-19,-5,-1
-15,-19.5,-5,-1
-15,-2,-5,-1
-15,-2.5,-5,-1
-15,-20,-5,-1
-15,-20.5,-5,-1
-15,-21,-5,-1
-15,-21.5,-5,-1
-15,-22,-5,-1
-15,-22.5,-5,-1
-15,-23,-5,-1
-15,-23.5,-5,-1
-15,-24,-5,-1
-15,-24.5,-5,-1
-15,-25,1,1
-15,-25.5,1,1
-15,-26,1,1
-15,-26.5,1,1
-15,-27,1,1
-15,-27.5,1,1
-15,-28,1,1
-15,-28.5,1,1
-15,-29,1,1
-15,-29.5,1,1
-15,-3,-5,-1
-15,-3.5,-5,-1
-15,-30,1,1
-15,-30.5,1,1
-15,-31,1,1
-15,-31.5,1,1
-15,-32,1,1
-15,-32.5,1,1
-15,-33,1,1
-15,-33.5,1,1
-15,-34,1,1
-15,-34.5,1,1
-15,-35,1,1
-15,-35.5,1,1
-15,-36,1,1
-15,-36.5,1,1
-15,-37,1,1
-15,-37.5,1,1
-15,-38,1,1
-15,-38.5,1,1
-15,-39,1,1
-15,-39.5,1,1
-15,-4,-5,-1
-15,-4.5,-5,-1
-15,-40,1,1
-15,-5,-5,-1
-15,-5.5,-5,-1
-15,-6,-5,-1
-15,-6.5,-5,-1
-15,-7,-5,-1
-15,-7.5,-5,-1
-15,-8,-5,-1
-15,-8.5,-5,-1
-15,-9,-5,-1
-15,-9.5,-5,-1
-15,0,-5,-1
-15,0.5,-5,-1
-15,1,-5,-1
-15,1.5,-5,-1
-15,10,0,1
-15,10.5,0,1
-15,11,0,1
-15,11.5,0,1
-15,12,0,1
-15,12.5,0,1
-15,13,0,1
-15,13.5,0,1
-15,14,0,1
-15,14.5,0,1
-15,15,0,1
